"","mass","length","pcsa","lsr_mass","lsr_length","lsr_pcsa"
"317",-0.0069873661929625,-0.0169282910138846,-0.0155571742518459,-0.366407807337741,0.00981765196467431,-0.379719976459307
"318",-0.00585569963141265,-0.0119110517490374,-0.00868374621837302,0.0647155420412404,0.00260373370522033,0.0659203672377587
"319",0.0149345181750841,-0.0329651003975108,0.0269150080823849,0.0108360175244827,-0.0641174531293685,0.0644672498745078
"320",0.0220396174374335,0.0795005961083965,0.0245555826414349,-0.0192857594897323,-0.0352869693624396,0.0159008430051345
"321",-0.0221978446418555,-0.0141415371450093,-0.0313711840547723,0.0339205842454463,-0.173409870404964,0.213703545945051
"322",0.0203538375525504,0.100762337385952,0.017257988855739,0.212262751821057,0.0932176924856188,0.122916995711053
"323",0.0543690217204988,-0.0116679516353154,0.0927635469762422,0.221177925796112,-0.0269763600140778,0.245056315272162
"324",0.0485406806147931,-0.0373158477989385,0.0911900093211032,0.244451901861426,0.0740952370562535,0.159318907780665
"325",-0.0298753316566745,0.120419680962081,-0.13027392047598,-0.122909107600747,0.202591028279615,-0.31186132402961
"326",-0.00864497289694389,-0.140545886080748,0.00222915157664359,0.0638548974667957,-0.072337506649899,0.135155169834711
"327",-0.0151510905979137,-0.188390118033945,-0.00245175902534814,0.0147049408434469,-0.100052585714497,0.104253995036249
"328",0.0144835141838229,0.0295971463377943,0.0337050211997461,0.0263198613814331,-0.0489063709492833,0.0672415967360075
"329",-0.00930843779832939,-0.0249103504012488,-0.0163734244090677,-0.028372134558937,-0.0515433765713548,0.02216852206066
"330",0.0316008768958533,0.0436110367565606,0.0638386584588811,-0.143183163152905,0.0564600492418102,-0.227898013044229
"331",0.0192795708037458,0.165646248699926,0.00951131933833469,-0.0558306492559762,0.0992501063345912,-0.161867798503003
"332",-0.0267398773880837,-0.0811211489034726,-0.0251786487887958,0.00489187983582307,0.0416646222351917,-0.0354830919954489
"333",-0.00617505679996942,-0.00923536864264854,-0.00813380619122104,-0.00295819016363663,-0.0110824895555853,0.00812244276504573
"334",0.00664306169555113,0.0431311683487086,0.00995972398804448,0.0285217789419531,0.0289244144493648,-0.00304654648001236
"335",0.00359538163784934,0.0166198697853231,0.00377960485038293,0.0126841771843959,0.0196354623643906,-0.0115719214478617
"336",0.00600456295392299,0.0188054388694763,0.00914070892471229,-0.00277750470075108,-0.0193656967566013,0.00351961292224668
"337",0.000762178397645768,0.00842482104379976,-0.000944144007161638,0.0279021046134678,0.0480184186428377,-0.0189321689843886
"338",-0.00413697677807582,0.00261203141621409,-0.00507436873448915,-0.0902673436980483,-0.0279233540480215,-0.0607782077902686
"339",0.00539532080212116,-0.0101150501313523,0.0107578437661462,0.0247192607922221,-0.0588329625724321,0.0904473838518123
"340",0.00144625320148001,-0.00556787625351405,-0.00014414146830128,0.0617195425311307,0.0179461640933112,0.0447898929456152
"341",-0.0162868076314806,-0.135005947935608,-0.0203411580996143,0.209591171617853,0.014149909661084,0.196486687438928
"342",-0.00245435529760624,-0.00552110852128608,-0.00283939365807746,0.012481303854134,-0.0297433578089403,0.0416713963210902
"343",-0.000653096252976586,-0.0192276760319874,0.000431345487951833,0.0615263197583549,0.00650658777581115,0.0534746070666175
"344",0.000820391903185835,-0.0236155669343149,0.003862726014657,0.0442848542708969,-0.0243004574931158,0.0677451327868652
"345",0.000968960921914828,0.0152529491465529,0.00131508899061261,0.00545831856702998,-0.0225081461686757,0.0272541566813584
