"","DM","ePT","iPT","SM","T","ZM"
"Uranomys ruddi MNHN-ZM-MO 1996-2080",0.0980858104502049,0.0273980341204384,0.0460426767055546,0.045966467660991,0.0577789653593592,0.0392073784556238
"Xerus erythropus leucoumbrinus NHM 1922.3.3.11",1.05996873265903,0.205203509785767,0.681121651326304,0.948929975021421,0.559571749370295,0.223912617147308
"Paraxerus boehmi RMCA 1995.061.M.3257",0.244337906962541,0.0295715160685441,0.121341319899303,0.120285584690816,0.197547131114075,0.0598219491078997
"Apodemus sylvaticus MB 2018-34-16",0.16410071107424,0.0268793410202911,0.0556608710218398,0.0655717229689404,0.057235114563655,0.0405029626451272
"Holochilus brasiliensis MNHN-ZM-MO CG1994-5",0.547435943104809,0.0620362277860607,0.209996074844302,0.364492473622144,0.364285544324386,0.189303141891838
"Sigmodon hispidus MNHN-ZM-MO 2000-231",0.465201230277849,0.0841579831324247,0.179838203335587,0.293083550293576,0.280535079229775,0.164310915186468
"Apomys banahao CBGP P0064",0.236623249250727,0.0393954646243419,0.09288447211653,0.244736671691125,0.214919654070004,0.104578509303873
"Apomys datae FMNH 188272",0.254946713608676,0.049270824746459,0.117652472520774,0.18697328465659,0.203126608761212,0.0753712850533927
"Chaetodipus formosus UWBM 37577",0.114501681726694,0.0118713750807454,0.0343320914535573,0.0164976499266023,0.0217948916708609,0.023595044243426
"Hystrix pumila CBUN CSB013",1.54960301801003,1.00351121006474,2.40319808423939,2.97136536258255,2.49902241273125,2.71388741359129
"Castor fiber MB no number",16.0757130010203,1.67630553495812,4.17117690736535,3.99195406875672,10.6186976010406,7.05342696211617
"Rhynchomys soricoides FMNH ""Rhy2""",0.116449087139613,0.0510739321195728,0.0945962127331484,0.0493649179940927,0.121031541254362,0.0552520597547497
"Gerbilliscus angolae CBUN ANG0104",0.41644321940498,0.0534263564767017,0.106494862293647,0.16627412279567,0.0832583106833348,0.105223636227642
"Tachyoryctes splendens RMCA 1980.055.M.0189",0.723556755257211,0.101982050418737,0.317333876299938,0.384755501327639,0.644445682924597,0.273089839897509
"Microhydromys sp. CBUN MW1200-008",0.0492191332910793,0.00983216494439911,0.0154459029318357,0.0258552715110415,0.0432242838528012,0.0186149100218809
"Calomyscus baluchi USNM 429373",0.092223693714774,0.0159180799939935,0.0468336074361185,0.0436508423792221,0.0717630787903287,0.0415090761419193
"Platacanthomys lasiurus NHM 1915.2.12.1-2",0.160331809154065,0.0398440960241734,0.0729444875218977,0.0808298304806044,0.124343874231524,0.0307046532511512
"Atherurus africanus CBUN CSB012",1.34970227446241,0.75273831293458,1.0561291088169,2.34089187965323,1.96758962811397,2.04625473171677
"Perognathus longimembris UWBM 37550",0.0910333410614692,0.00755519949077101,0.0164709889411901,0.00790739561139544,0.0237888124111341,0.0146443284316819
"Praomys sp. MNHN-ZM-MO 1997-381",0.255162198491929,0.0425919609336505,0.100553678720447,0.158957692918885,0.11638461300256,0.0823409056099896
"Anisomys imitator CBUN FR2200_020",1.90981078583695,0.262617972904351,0.410726991701261,0.732581777465173,0.768328671246231,0.533881573554449
"Millardia meltada MNHN-ZM-MO 2009-658",0.250490878668657,0.0589473684150958,0.149139625021168,0.168776524296392,0.145499821522894,0.0874961216715589
"Baiyankamys shawmayeri CBUN MW3200_209",0.107927019497348,0.0487858423485504,0.0637072947185211,0.095758263572899,0.129937602425007,0.0621537627700036
"Dinaromys bogdanovi MNHN-ZM-MO HERREL",0.24843075773935,0.0386271083717906,0.124252006601226,0.135915146418685,0.20177794677392,0.0930032244425669
"Golunda ellioti NHM 1892.1.9.32",0.292019616510957,0.0531050502644738,0.181768946021536,0.157531762426154,0.215839342898065,0.0807429875730524
"Eospalax fontanierii NHM 1909.1.1.286",0.498869432360464,0.0778024491085716,0.161699177927668,0.215621482964508,0.714841595591538,0.37821015507855
"Crateromys heaneyi CBUN nonb",1.48881472375168,0.410608739068175,0.454355741666676,0.684445759443231,1.20313584072921,0.638635040166863
"Pattonomys semivillosus USNM 496485",0.246827201028621,0.073569154083087,0.0905131708855387,0.27659450993913,0.132150433381453,0.296285620622888
"Deomys ferrugineus MNHN-ZM-MO 709?",0.0899012064281449,0.0385526423262272,0.0689439560349448,0.0753474642491466,0.100025065972857,0.0559130568077912
"Abeomelomys sevia CBUN MW3200_139",0.318494717947447,0.07050023751323,0.151813880138156,0.138130928115537,0.243568774711692,0.105144434674714
"Vandeleuria oleracea THAILAND no number",0.102385588701308,0.0207054183635159,0.0412610214610188,0.0390937729300014,0.0594576281162718,0.0365849646229055
"Chiropodomys major EBD BORN678",0.195766706762983,0.0389179965003307,0.074658869123352,0.105225362826822,0.178092886397878,0.0717924196746949
"Hybomys sp. MNHN-ZM-MO 1997-848",0.166714672566142,0.0285373737677165,0.0922413742053675,0.108757169834872,0.0728721383152647,0.0742492165743996
"Calomyscus baluchi USNM 429369",0.105681002901374,0.0155588160439202,0.0464821908691479,0.0491949259108335,0.0691762210824539,0.0378807090497429
"Spalax sp. CBUN 961",0.343943791763039,0.118473173970055,0.221627015414618,0.175250117504868,0.781380346915553,0.175592739284342
"Mallomys sp. CBUN MW3200_048",4.99091037175827,0.584014467007319,0.998535748621276,1.82625027635036,3.28037587642622,0.856209734977826
"Lophuromys sikapusi MNHN-ZM-MO 2013-260",0.124117997697331,0.0275590509198092,0.103793325831643,0.0944720756058091,0.169289563341893,0.0616275594280077
"Phloeomys pallidus CBUN nonb2",1.11924208732353,0.402435504032587,0.690085758940295,0.870382973859577,0.956661612009283,0.734479057033013
