"","DM","ePT","iPT","SM","T","ZM"
"Myocastor coypus QM 1150",0.247249114957998,-0.92684278882079,-0.508485949528119,1.0494615270688,-0.0240043011017301,0.162622397423838
"Myodes sp. NHM 1856-7-9-9-15b",1.55857171240015,-0.972854953022746,-0.680083811063494,-0.787137807227653,0.888955029250396,-0.00745017033665153
"Myodes sp. NHM 1856-7-9-9-15a",1.83801906954674,-1.52773156311967,-0.596625745460371,-0.354833635068088,0.807161773107037,-0.165989899005655
"Myosciurus pumilio NHM 1948.974",1.5434967759887,-0.319721657221502,-0.255183136083931,-0.319721657221502,-0.600023622375661,-0.0488467030861026
"Nannosciurus exilis tetectus NHM 1892.6.1.10",1.16226208873163,-0.297697407424998,-0.297697407424998,0.0245058593950164,-0.775999839485428,0.184626706208778
"Nannosciurus melanotis NHM 2022.21",1.26222447206073,-0.369192347092141,-0.0908126673026738,-0.0815102746403603,-0.793349588212458,0.0726404051868981
"Nannospalax leucodon NHMUK 1986.1781",0.620063450607165,-0.760725299248392,-1.26862694432295,-0.206352262128401,1.29200842351651,0.323632631576068
"Neacomys paracou JAGUARS M1674",0.843009628734432,-1.09638583929969,-0.217136379105881,0.231412315138595,0.437544520626268,-0.198444246093729
"Nectomys rattus JAGUARS V3614",0.764957457061247,-1.23801854752221,-0.286777251695983,0.657496651841643,0.522650334635811,-0.420308644320505
"Neotoma lepida UWBM 37681",0.787637707025794,-0.981756612742681,-0.568423643433903,0.399787145618612,0.333342046210459,0.0294133573217176
"Nesokia indica NHM 1909.7.1.82.84",0.977403357091346,-0.892019727500925,-0.623496182672899,0.105440105738632,0.595145828734572,-0.162473381390727
"Nesomys rufus FMNH 173271",0.766091307186187,-1.09459449771589,-0.61973739618373,0.737268144868123,-0.0181829190279768,0.22915536087329
"Nothocricetulus migratorius NHM 1880.4.9.11",0.701967565065257,-1.06950723299129,-0.457909919395455,0.121123954397069,0.7162099217808,-0.0118842888563798
"Notomys alexis MV 31400",1.06512056443071,-0.839781560897224,-0.274231037441987,0.427752724918457,-0.455369861986892,0.0765091709769315
"Octodon degus UM 506V",0.223068052566131,-1.04870287997441,-0.810744242875064,1.22306391147407,-0.107840887369753,0.521156046179028
