"clade","family","subfamily","species","specimen"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 840. Transp. 9679"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 864. Transp. 8543 right"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans 867. Transp. 8346 left"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys anselli","Fans Transp. 9746"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDA"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDC"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys damarensis","FDD"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 813, Transp. 2345"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 824. Transp. 4396"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 837"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys darlingi","Fdarl 845. Transp. 8446"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech 586 Transp. 0262"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech CB_828."
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys mechowii","Fmech Transp. 4372"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 809. Transp. 7571"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 828. Transp. 0774"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 842. Transp. 7689 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Fukomys micklemi","Fmick 882. Transp. 6739 right"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC 11"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC14"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC18"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC5"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Georychus capensis","GC8"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
"CTENO","Bathyergidae","","Heliophobius argentioneocerus","Harg M5X205"
