"","DM","PT","SM","T","ZM"
"184",-0.00921681490121103,0.0224942077887619,-0.0122385448502573,-0.000349957550368831,-0.00921405902295165
"185",0.055879068245669,0.0206056646679402,0.0903164470196273,0.0628009740378802,0.0282724867825012
"186",-0.068339291908414,-0.0522324496902014,-0.164414177734778,-0.0880001738582666,-0.00738519294098212
"187",0.0401716452776836,0.0447788459685641,0.0185261512457673,0.034637887304339,0.0315372771527428
"188",-0.0678289726932222,-0.0713308012183001,0.00215413179314312,-0.0482912574241521,-0.0912994025460311
"189",-0.0137046027812908,-0.0414736472265807,0.0269156526388351,0.0139144419566892,-0.0355796789200863
"190",0.0453099655618068,0.0164606684195497,0.0732725906594177,0.0411046813223193,0.0500811219794412
"191",-0.0442723812218547,-0.0138468819340658,-0.00510619956761987,-0.00815445700472591,-0.00524830529728514
"192",0.0492200320937509,0.0615922586184077,0.00104759466105178,0.050995638088593,0.0427638942021506
"193",0.0433538665783879,0.0823936387469031,0.0569437224663613,0.0145024944588226,0.0729013418261402
